"sample_id","sample","filter_id","filter","raw_n","spec","price_conv","price_se_conv","price_pv_conv","price_bc","price_se_robust","price_pv_robust","price_h_left","price_h_right","price_obs_h","fs_conv","fs_se_conv","fs_pv_conv","fs_bc","fs_se_robust","fs_pv_robust","fs_h_left","fs_h_right","fs_obs_h","error"
"panel_b_ex2","ex_super=f & ex_super2=t","row_current_ltm_match","row mapped count = number_of_reviews_ltm",246,"h040_020_fe",-0.0940234072747654,0.114464740536155,0.411408169178436,-0.188443511308226,0.186101731803142,0.311259225591285,0.4,0.2,82,0.40134509257468,0.186719418310707,0.0315983049358619,0.305884420264206,0.290120074356504,0.291728510363687,0.4,0.2,82,""
"panel_b_ex2","ex_super=f & ex_super2=t","row_current_ltm_match","row mapped count = number_of_reviews_ltm",246,"msetwo_no_fe",-0.119180728040768,0.166995813112516,0.475428201685374,-0.190414997852798,0.212675793986981,0.370610760123695,0.300066730370325,0.117983028371437,75,0.376957929951959,0.212644883668176,0.0762766030730389,0.322724081616835,0.251913636518336,0.200161998712188,0.286149555354222,0.126843745657919,75,""
"panel_b_ex2","ex_super=f & ex_super2=t","row_first_month_ltm_match","row mapped count = first_month_ltm",398,"msetwo_fe",-0.0264494845816161,0.0661461526216403,0.689256472842085,-0.0431412634762566,0.0749707885890037,0.564993100903281,0.151762914869408,0.111683370801898,115,0.602505110970492,0.129182079232273,3.1012262358641e-06,0.620936917215737,0.153290469010353,5.10600659418975e-05,0.18438878882,0.120051344598268,120,""
"panel_b_ex2","ex_super=f & ex_super2=t","row_first_month_ltm_match","row mapped count = first_month_ltm",398,"twomse_fe",0.0101769633589422,0.054332907984372,0.851419511209467,-0.0352381847847648,0.082390319654279,0.668870919133865,0.303525829738815,0.223366741603797,161,0.551243792217692,0.0986971591888883,2.33425720213427e-08,0.585462495288018,0.142104564893485,3.78968593367325e-05,0.36877757764,0.240102689196536,163,""
"panel_b_ex2","ex_super=f & ex_super2=t","row_first_month_ltm_match","row mapped count = first_month_ltm",398,"h020_010_fe",-0.0158114103253465,0.0636762352930444,0.803894995646094,-0.0433928535238552,0.0792339132490031,0.583928775160455,0.2,0.1,113,0.594775272906136,0.12786900643729,3.29621912414537e-06,0.667433917639476,0.165226955984613,5.35657808532853e-05,0.2,0.1,113,""
"panel_b_ex2","ex_super=f & ex_super2=t","row_first_month_ltm_match","row mapped count = first_month_ltm",398,"h030_015_fe",0.00890116328892713,0.0543721349711403,0.869960877287695,-0.0355219628269751,0.0816693298213612,0.66359971766298,0.3,0.15,151,0.567998433359386,0.106861833972382,1.06505132399103e-07,0.598783077912654,0.148390486456482,5.45592717420593e-05,0.3,0.15,151,""
"panel_b_ex2","ex_super=f & ex_super2=t","row_first_month_ltm_match","row mapped count = first_month_ltm",398,"h040_020_fe",0.00218697330894047,0.0510476250089528,0.965827624742851,0.0149161412319275,0.0783930037732548,0.849094518087957,0.4,0.2,162,0.561554411445911,0.100057780306393,1.99653395673605e-08,0.576668759296629,0.139603683221837,3.6157211625151e-05,0.4,0.2,162,""
"panel_b_ex2","ex_super=f & ex_super2=t","row_first_month_ltm_match","row mapped count = first_month_ltm",398,"msetwo_no_fe",-0.0613918312460455,0.0806175996430364,0.446347154132626,-0.101380516041751,0.0967377383948119,0.294641625453064,0.196549525549412,0.103010029958693,113,0.509397700633137,0.136627806527235,0.000192729638063529,0.475941481574251,0.161709263804413,0.00324846428061233,0.174288615826153,0.11878694334849,120,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",243,"msetwo_fe",-0.0814929879835162,0.11087950932033,0.462358451422028,-0.144492913981895,0.132645605371845,0.276014779707664,0.380005635892996,0.118240933529931,76,0.38778034766134,0.213575899650991,0.0694231690271205,0.347743558667252,0.253546218977173,0.170213099478287,0.280456008625407,0.124050694046597,74,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",243,"twomse_fe",-0.0105025993312859,0.0688595316487495,0.878775172992208,-0.111970206250325,0.101782095054111,0.271289737434486,0.760011271785992,0.236481867059863,99,0.448706406557233,0.167636178548452,0.00743582608479159,0.321039705886203,0.234855844776117,0.171636294941539,0.560912017250814,0.248101388093193,89,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",243,"h020_010_fe",-0.203982637908822,0.214914030431969,0.34255145932447,-0.411646005207636,0.320009311468625,0.198318729848174,0.2,0.1,60,0.359190060091403,0.253454393078953,0.156430811235069,0.173356963434211,0.362752200407146,0.632725920173918,0.2,0.1,60,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",243,"h030_015_fe",-0.095522945280997,0.134246944831533,0.476745639261578,-0.271351939783081,0.204449735331991,0.184432421232719,0.3,0.15,75,0.379855238746609,0.206987465832075,0.0664818993914646,0.294858861749382,0.30826573432841,0.338815282954789,0.3,0.15,75,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",243,"h040_020_fe",-0.0953935448917591,0.119976623510022,0.426554696957003,-0.1935885085671,0.194524621996853,0.31964498936822,0.4,0.2,81,0.385453716816627,0.187673264442711,0.0399897049802343,0.295310885306519,0.289927011847904,0.308407269306334,0.4,0.2,81,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",243,"msetwo_no_fe",-0.120194069511532,0.168639932540861,0.476015306268662,-0.188318736477702,0.215332560444838,0.381819698914578,0.30200404399619,0.118493736125148,74,0.373922494556319,0.210913407206596,0.0762499032072072,0.331299802869285,0.249203671018903,0.183704866958583,0.292195600704457,0.126230341183006,74,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",391,"msetwo_fe",-0.0264632059298125,0.0661762130859772,0.689237537114747,-0.0432984629908131,0.0750261259289992,0.563863929882329,0.15166870563378,0.11173461761805,115,0.602641666917381,0.129262823065316,3.12934782591758e-06,0.621255007302342,0.153482235607122,5.17162390048502e-05,0.183981094162486,0.12025568514747,120,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",391,"twomse_fe",0.0120998216939349,0.0547478475514352,0.825084647957199,-0.038577104735134,0.0828550770267024,0.641503736391084,0.303337411267561,0.2234692352361,159,0.553364241100959,0.0990640251857933,2.32459194342556e-08,0.584462535565803,0.142549293194485,4.13019493063434e-05,0.367962188324972,0.240511370294939,161,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",391,"h020_010_fe",-0.0158114103253465,0.0636762352930444,0.803894995646094,-0.0433928535238552,0.0792339132490031,0.583928775160455,0.2,0.1,113,0.594775272906136,0.12786900643729,3.29621912414537e-06,0.667433917639476,0.165226955984613,5.35657808532853e-05,0.2,0.1,113,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",391,"h030_015_fe",0.0109483078481609,0.0547133399328425,0.841399964440885,-0.0386602873745415,0.0820560948914119,0.637537465535168,0.3,0.15,149,0.569903439672953,0.107190462328877,1.05644904322478e-07,0.597954511319797,0.148897322793782,5.92231543605813e-05,0.3,0.15,149,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",391,"h040_020_fe",0.00556913075722716,0.0514020951067249,0.913722479019038,0.0133813701896672,0.0788067440181652,0.865167576070894,0.4,0.2,160,0.564394069915934,0.100278222558604,1.82013822429185e-08,0.575505213563553,0.140034780770073,3.96121094758855e-05,0.4,0.2,160,""
"panel_b_ex2","ex_super=f & ex_super2=t","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",391,"msetwo_no_fe",-0.0621581310178452,0.0810466922486583,0.443115862985113,-0.101960573886067,0.097453752637831,0.295447588262089,0.19368230860392,0.103098771059169,112,0.509213788193849,0.136790031380767,0.000197186242962084,0.475652850598422,0.161965382827698,0.00331664678037211,0.173773034380137,0.118963003517861,120,""
"panel_b_no_ex2","ex_super=f","baseline","baseline",18483,"msetwo_fe",0.0904261857091263,0.0255114889690533,0.000393316800199736,0.116206943111983,0.0290068973917988,6.17078117228022e-05,0.218527481424671,0.0846237447525731,6827,0.144638789894437,0.0228546108606453,2.47318391144294e-10,0.134527353837888,0.0244435981250632,3.72150693446515e-08,0.0794265573528027,0.0601830679294904,3142,""
"panel_b_no_ex2","ex_super=f","baseline","baseline",18483,"twomse_fe",0.0534573515623553,0.0165678040415479,0.00125279035707848,0.0958975937716627,0.0223401704105113,1.76586624888884e-05,0.437054962849341,0.169247489505146,9723,0.206470792555539,0.0184622831803276,4.91785553294443e-29,0.134213125816336,0.023307126246558,8.48853879122248e-09,0.158853114705605,0.120366135858981,5945,""
"panel_b_no_ex2","ex_super=f","baseline","baseline",18483,"h020_010_fe",0.103316569619141,0.0256956975901369,5.80074575694618e-05,0.206448959062073,0.0340035938938428,1.26810616053217e-09,0.2,0.1,6519,0.220272861559269,0.0188012036960943,1.05673820738588e-31,0.151950176215659,0.0230754259778688,4.55084963207122e-11,0.2,0.1,6519,""
"panel_b_no_ex2","ex_super=f","baseline","baseline",18483,"h030_015_fe",0.0683278940892598,0.0190658638583562,0.000338655147872587,0.134008344545012,0.0257932400471678,2.04188810136653e-07,0.3,0.15,8630,0.245026823190414,0.016474070775658,4.8996029514288e-50,0.19402220730341,0.0209621261930733,2.12540951391779e-20,0.3,0.15,8630,""
"panel_b_no_ex2","ex_super=f","baseline","baseline",18483,"h040_020_fe",0.0574018401539958,0.0163638742979818,0.000451761979218341,0.106858952670877,0.0226644304789585,2.41911804568406e-06,0.4,0.2,9547,0.254890525932488,0.0151020147442001,6.54142986302545e-64,0.211401901728476,0.0196072231005634,4.1942051126952e-27,0.4,0.2,9547,""
"panel_b_no_ex2","ex_super=f","baseline","baseline",18483,"msetwo_no_fe",0.287612947413923,0.0487843419806046,3.73323223451931e-09,0.390912842459962,0.055439215958744,1.7738493223089e-12,0.148966777166995,0.086677366504946,5384,0.144649037044611,0.0230661433401653,3.58611552610221e-10,0.132945898063943,0.0246523555370941,6.9357573608959e-08,0.0874798166604975,0.0577731262495847,3597,""
"panel_b_no_ex2","ex_super=f","row_current_ltm_match","row mapped count = number_of_reviews_ltm",3956,"msetwo_fe",-0.0356158883634542,0.0319801844605532,0.265413854995175,-0.0512185312156672,0.0364349538027019,0.159797600228026,0.600948460272125,0.108003462144054,896,0.305413973663563,0.0490609940052142,4.80974999239107e-10,0.297979720943024,0.0509201561670609,4.8598542668006e-09,0.728606625828732,0.0479625173600752,763,""
"panel_b_no_ex2","ex_super=f","row_current_ltm_match","row mapped count = number_of_reviews_ltm",3956,"twomse_fe",-0.00292760859565068,0.0260963884811381,0.910677170379293,-0.0462198563589649,0.0339336159644136,0.17317676146447,1.20189692054425,0.216006924288109,1248,0.341274284300357,0.0457657730847469,8.85306342826182e-14,0.307170631881392,0.0495905589634282,5.86058686072359e-10,1.45721325165746,0.0959250347201503,1185,""
"panel_b_no_ex2","ex_super=f","row_current_ltm_match","row mapped count = number_of_reviews_ltm",3956,"h020_010_fe",-0.207017357868774,0.102205140947439,0.0428152004963655,-0.463767455474751,0.181760872323468,0.0107252551768834,0.2,0.1,533,0.227003208090351,0.0721970391486947,0.00166531503358976,0.0349799375669993,0.128645890141156,0.785692216667584,0.2,0.1,533,""
"panel_b_no_ex2","ex_super=f","row_current_ltm_match","row mapped count = number_of_reviews_ltm",3956,"h030_015_fe",-0.0637777156186213,0.0416109280414052,0.125345961070871,-0.236183632122557,0.0803280994364254,0.00327961524510884,0.3,0.15,795,0.304060117143977,0.0514246857042033,3.36490051919269e-09,0.150122113636407,0.0933377813343427,0.107753168375346,0.3,0.15,795,""
"panel_b_no_ex2","ex_super=f","row_current_ltm_match","row mapped count = number_of_reviews_ltm",3956,"h040_020_fe",-0.04531646580717,0.0378658685141445,0.231398990878871,-0.166251365590316,0.0674539937743577,0.0137142153291469,0.4,0.2,859,0.305227363667935,0.04764168998076,1.48675414871475e-10,0.201188399753126,0.0794007020275938,0.011282134759744,0.4,0.2,859,""
"panel_b_no_ex2","ex_super=f","row_current_ltm_match","row mapped count = number_of_reviews_ltm",3956,"msetwo_no_fe",-0.0420857312433753,0.0386758387610438,0.276521848783671,-0.0583734890126235,0.0436577567878529,0.181199697839277,0.549137973602364,0.109752262811548,883,0.277310345022458,0.0539217348112845,2.70629702721376e-07,0.263526101326929,0.0558430152288368,2.36946071825918e-06,0.689792932488442,0.0497460312186658,763,""
"panel_b_no_ex2","ex_super=f","row_first_month_ltm_match","row mapped count = first_month_ltm",6026,"msetwo_fe",-0.0196564108594387,0.0268941605295751,0.464852298452127,-0.0332481804873698,0.0304716279987877,0.275220404798809,0.460259772789687,0.120438605164112,1660,0.274688049922905,0.0412186693582037,2.66172701994729e-11,0.254490772366338,0.0437518681245799,6.00266178033943e-09,0.385948713752134,0.0607759391609468,1388,""
"panel_b_no_ex2","ex_super=f","row_first_month_ltm_match","row mapped count = first_month_ltm",6026,"twomse_fe",0.00287796218328742,0.0203918803402432,0.887765070536839,-0.0216988200877246,0.0266838317563758,0.416113537226511,0.920519545579374,0.240877210328225,2300,0.313041265415164,0.0364235292613011,8.36432616329135e-18,0.269525656484908,0.0418422362928668,1.18319105992228e-10,0.771897427504267,0.121551878321894,2109,""
"panel_b_no_ex2","ex_super=f","row_first_month_ltm_match","row mapped count = first_month_ltm",6026,"h020_010_fe",-0.100893471851024,0.0580667121984487,0.0822911810275357,-0.186807295484555,0.0884999609301591,0.034787972976096,0.2,0.1,1037,0.210184210399818,0.0514677828736768,4.43048750005835e-05,0.0653964533144885,0.0799724333581776,0.413507124258539,0.2,0.1,1037,""
"panel_b_no_ex2","ex_super=f","row_first_month_ltm_match","row mapped count = first_month_ltm",6026,"h030_015_fe",-0.0283010826941947,0.0310584828594593,0.362179944020728,-0.113386647020429,0.0505952916785105,0.0250227486060842,0.3,0.15,1539,0.274740196021725,0.0397741943019473,4.93273425128482e-12,0.156540247427072,0.0620714155644999,0.0116710352709337,0.3,0.15,1539,""
"panel_b_no_ex2","ex_super=f","row_first_month_ltm_match","row mapped count = first_month_ltm",6026,"h040_020_fe",-0.0170495737280706,0.0276018106789221,0.53677465811395,-0.073665344862413,0.04232465577505,0.0817742384188549,0.4,0.2,1728,0.282359108617172,0.0363002794276779,7.34312948174755e-15,0.205380946652984,0.0534579825342219,0.000122078844361471,0.4,0.2,1728,""
"panel_b_no_ex2","ex_super=f","row_first_month_ltm_match","row mapped count = first_month_ltm",6026,"msetwo_no_fe",-0.0325540121286394,0.0327267080231482,0.319870961191702,-0.0486385169311747,0.0376577500293754,0.196497847954422,0.370622105764814,0.117521583362346,1546,0.263744228907157,0.0425519965450749,5.71258074359576e-10,0.240149402468097,0.0454772537425582,1.28727275442759e-07,0.342344128090866,0.0600618942929399,1333,""
"panel_b_no_ex2","ex_super=f","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",3873,"msetwo_fe",-0.0283422636526123,0.0319856932240242,0.375568007975297,-0.0419435665480942,0.0364801197503436,0.250240655614906,0.580452842098697,0.106773398919265,827,0.32044747698471,0.0509923483896758,3.29489621804977e-10,0.312373849542108,0.0528775307738166,3.47344846869225e-09,0.74243448161437,0.0481752636888862,728,""
"panel_b_no_ex2","ex_super=f","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",3873,"twomse_fe",0.00352462143246566,0.0263436029509493,0.893565309170826,-0.0388627635452185,0.0347544177055244,0.263476993408762,1.16090568419739,0.21354679783853,1199,0.35475940008591,0.0471798275223356,5.50691922597082e-14,0.318348732387422,0.0512215507975759,5.12813120978835e-10,1.48486896322874,0.0963505273777725,1140,""
"panel_b_no_ex2","ex_super=f","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",3873,"h020_010_fe",-0.196312623099059,0.10603672629566,0.0641171430114079,-0.463594348709546,0.19650520879611,0.0183145681491262,0.2,0.1,507,0.228111465141318,0.0744304889703665,0.00217845909127551,0.00749619415213849,0.135067207059855,0.955740341342261,0.2,0.1,507,""
"panel_b_no_ex2","ex_super=f","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",3873,"h030_015_fe",-0.053005547470757,0.0418278195412122,0.205072380504373,-0.224749277299596,0.0848709799633155,0.00809387069889379,0.3,0.15,760,0.311074208357651,0.0527845181407103,3.78592626408001e-09,0.140262058900137,0.0967324593902597,0.147058540020891,0.3,0.15,760,""
"panel_b_no_ex2","ex_super=f","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",3873,"h040_020_fe",-0.0344695417841081,0.0381859476100245,0.366697831218743,-0.1534503506836,0.0707921393706505,0.0301877252861373,0.4,0.2,824,0.310540346659584,0.0487839356784737,1.94493343331022e-10,0.198883502980522,0.0818376472487876,0.0150896522530798,0.4,0.2,824,""
"panel_b_no_ex2","ex_super=f","single_listing_current_ltm_match","single-listing host and row mapped count = number_of_reviews_ltm",3873,"msetwo_no_fe",-0.0344258355550195,0.0386948571202462,0.373640580604681,-0.0492414383794364,0.043838764287077,0.261335725911348,0.557213584523299,0.108723991482721,850,0.285441745032658,0.0554304416863215,2.61114320619131e-07,0.271497638061088,0.0573664466969271,2.21563182073092e-06,0.702922028095732,0.0497433239856201,728,""
"panel_b_no_ex2","ex_super=f","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",5921,"msetwo_fe",-0.0227153642633183,0.0293792731690882,0.439417918529044,-0.0364058728228707,0.0333543810552188,0.275058655567558,0.404181864174018,0.118021875981588,1528,0.272662440416024,0.0413419558477888,4.24407940898947e-11,0.253035633525984,0.0437220339044853,7.14965306890762e-09,0.425824283729813,0.0576627236697476,1428,""
"panel_b_no_ex2","ex_super=f","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",5921,"twomse_fe",0.00123612603350989,0.0214852536758237,0.954120065766412,-0.0215276070372251,0.0278984178188583,0.440326149228354,0.808363728348036,0.236043751963176,2227,0.312887442964336,0.0365761694056872,1.18476100217631e-17,0.269006253753269,0.0418117707808487,1.24498001443626e-10,0.851648567459626,0.115325447339495,2047,""
"panel_b_no_ex2","ex_super=f","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",5921,"h020_010_fe",-0.0978114110880183,0.0615142360926699,0.111820970303719,-0.180589968745199,0.0936816931128591,0.0538927590821832,0.2,0.1,1010,0.2021552985202,0.0524948061513617,0.000117656633274477,0.0516447399325483,0.0819444202345619,0.528536865583012,0.2,0.1,1010,""
"panel_b_no_ex2","ex_super=f","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",5921,"h030_015_fe",-0.0267715816026732,0.0320019862480427,0.402839937721774,-0.108068292791685,0.0523912165875449,0.0391394517749114,0.3,0.15,1498,0.270025714104248,0.0402260564404197,1.91047034585304e-11,0.146523028654386,0.0634178091359536,0.0208638191796428,0.3,0.15,1498,""
"panel_b_no_ex2","ex_super=f","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",5921,"h040_020_fe",-0.0152434634422387,0.0282475209245286,0.589446027547686,-0.0706404423999506,0.0435428824229727,0.104735077612102,0.4,0.2,1682,0.279024075048084,0.0366371290454771,2.61895571682776e-14,0.196964232163957,0.0544863813137575,0.000300433515730926,0.4,0.2,1682,""
"panel_b_no_ex2","ex_super=f","single_listing_first_month_ltm_match","single-listing host and row mapped count = first_month_ltm",5921,"msetwo_no_fe",-0.0353723898175388,0.0341813812919037,0.300741873509923,-0.0518728910016324,0.0392342962166537,0.186124433218404,0.362891389101412,0.114251503551025,1496,0.265860112762784,0.0421439864704501,2.81978513342367e-10,0.244789864438037,0.0446065725969663,4.07078122506291e-08,0.409054918248072,0.0574147448303778,1351,""
